Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,Date,Quarter,Day_of_Year,Week_of_Year,Is_Quarter_End,Is_Year_End,Quarter_Sin,Quarter_Cos,Month_Sin,Month_Cos,Production_Units_Lag_1,Production_Units_Lag_2,Production_Units_Lag_3,Production_Units_Lag_4,Estimated_Deliveries_Lag_1,Estimated_Deliveries_Lag_2,Estimated_Deliveries_Lag_3,Estimated_Deliveries_Lag_4,Production_Units_RollingMean_3,Production_Units_RollingStd_3,Production_Units_RollingMin_3,Production_Units_RollingMax_3,Production_Units_RollingMean_6,Production_Units_RollingStd_6,Production_Units_RollingMin_6,Production_Units_RollingMax_6,Production_Units_RollingMean_12,Production_Units_RollingStd_12,Production_Units_RollingMin_12,Production_Units_RollingMax_12,Estimated_Deliveries_RollingMean_3,Estimated_Deliveries_RollingStd_3,Estimated_Deliveries_RollingMin_3,Estimated_Deliveries_RollingMax_3,Estimated_Deliveries_RollingMean_6,Estimated_Deliveries_RollingStd_6,Estimated_Deliveries_RollingMin_6,Estimated_Deliveries_RollingMax_6,Estimated_Deliveries_RollingMean_12,Estimated_Deliveries_RollingStd_12,Estimated_Deliveries_RollingMin_12,Estimated_Deliveries_RollingMax_12,Production_Units_Diff_1,Production_Units_PctChange_1,Production_Units_Diff_4,Production_Units_PctChange_4,Estimated_Deliveries_Diff_1,Estimated_Deliveries_PctChange_1,Estimated_Deliveries_Diff_4,Estimated_Deliveries_PctChange_4,Production_to_Delivery_Ratio,Inventory_Change,Revenue_Millions,Revenue_per_Vehicle,Range_per_kWh,CO2_per_Vehicle,Production_Units_Momentum,Production_Units_Acceleration,Estimated_Deliveries_Momentum,Estimated_Deliveries_Acceleration,Year_Quarter,Battery_Range_Product
2018,9,Middle East,Cybertruck,9574.0,10701.0,63699.88,100,591,848.74,Interpolated (Month),10784,2018-09-01,3,244,35,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,9660.0,7404.0,10756.0,12682.0,9377.0,7097.0,10150.0,11539.0,9255.0,1685.3993592023917,7404.0,10701.0,10377.5,1754.0629122126597,7404.0,12682.0,10611.416666666666,2066.713440941859,6988.0,14087.0,8682.666666666666,1376.7557275469496,7097.0,9574.0,9602.833333333334,1446.0972881056612,7097.0,11539.0,9917.25,2138.6194835581805,6184.0,14086.0,1041.0,10.776397515527947,-1981.0,-15.620564579719288,197.0,2.1008851445025067,-1965.0,-17.02920530375249,1.1175979112271541,1127.0,609.86265112,63699.88,5.851485148514851,0.08864125326370757,1,-0.19693618691927472,1,-0.3002536538388978,20183,59100
2018,4,Middle East,Model 3,1390.0,1516.0,77210.84,120,674,140.53,Official (Quarter),4139,2018-04-01,2,91,13,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,10701.0,9660.0,7404.0,10756.0,9574.0,9377.0,7097.0,10150.0,7292.333333333333,5029.457260314787,1516.0,10701.0,8786.5,3956.100087207097,1516.0,12682.0,9563.833333333334,3081.648078348315,1516.0,12682.0,6780.333333333333,4669.204678886262,1390.0,9574.0,8187.833333333333,3628.1247727533214,1390.0,11539.0,8859.25,2895.353240342862,1390.0,11776.0,-9185.0,-85.83309971030745,-9240.0,-85.90554109334325,-8184.0,-85.48151242949655,-8760.0,-86.30541871921183,1.089863407620417,126.0,107.32306759999999,77210.84,5.570247933884297,0.10102803738317757,0,-0.966094972258354,0,-0.8758239757399906,20182,80880
2015,7,Asia,Model X,6558.0,6620.0,119297.22,100,566,556.77,Official (Quarter),12718,2015-07-01,3,182,27,0,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,1516.0,10701.0,9660.0,7404.0,1390.0,9574.0,9377.0,7097.0,6279.0,4601.985115143222,1516.0,10701.0,7776.166666666667,3511.3473434946154,1516.0,10756.0,9533.166666666666,3111.2998696345326,1516.0,12682.0,5840.666666666667,4138.887451155608,1390.0,9574.0,7357.666666666667,3259.061991841551,1390.0,10150.0,8890.416666666666,2865.8000139048854,1390.0,11776.0,5104.0,336.6754617414248,-784.0,-10.588870880605084,5168.0,371.79856115107907,-539.0,-7.594758348597996,1.0093001982009453,62.0,782.35116876,119297.22,5.603960396039604,0.08488641561213599,1,4.225085614517322,1,4.572800735805757,20153,56600
2015,5,North America,Model S,6711.0,6795.0,99067.84,100,553,556.68,Estimated (Region),12862,2015-05-01,2,121,18,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,6620.0,1516.0,10701.0,9660.0,6558.0,1390.0,9574.0,9377.0,4977.0,2998.5908357092917,1516.0,6795.0,7116.0,3197.3789891096812,1516.0,10701.0,9162.666666666666,3153.867390229252,1516.0,12682.0,4886.333333333333,3028.879715890576,1390.0,6711.0,6784.5,2958.2886099904904,1390.0,9574.0,8522.75,2836.197682717986,1390.0,11776.0,175.0,2.643504531722063,-2865.0,-29.658385093167706,153.0,2.333028362305578,-2666.0,-28.431267996160813,1.0123659117997617,84.0,664.84427424,99067.84,5.475247524752476,0.08293802145411203,1,-3.3403195720970276,1,-3.694655327887735,20152,55300
2021,8,Europe,Model 3,15900.0,17859.0,88814.24,120,670,1597.95,Estimated (Region),8613,2021-08-01,3,213,30,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,6795.0,6620.0,1516.0,10701.0,6711.0,6558.0,1390.0,9574.0,10424.666666666666,6438.916083731266,6620.0,17859.0,8858.5,5444.766836146429,1516.0,17859.0,9704.416666666666,4007.9521286002787,1516.0,17859.0,9723.0,5349.985887831853,6558.0,15900.0,8251.666666666666,4771.510732112666,1390.0,15900.0,9010.916666666666,3538.6207754469106,1390.0,15900.0,11064.0,162.82560706401767,7158.0,66.89094477151669,9189.0,136.92445239159588,6326.0,66.07478587842073,1.1231369096283252,1959.0,1412.146416,88814.24,5.537190082644628,0.10049367964278977,1,1.6018210253229561,1,1.345914240292903,20213,80400
2024,7,North America,Model Y,9194.0,10415.0,109332.8,120,672,926.76,Official (Quarter),10491,2024-07-01,3,183,27,0,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,17859.0,6795.0,6620.0,1516.0,15900.0,6711.0,6558.0,1390.0,11689.666666666666,5641.064202199192,6795.0,17859.0,8984.333333333334,5475.631750461919,1516.0,17859.0,9547.75,3933.535955554029,1516.0,17859.0,10601.666666666666,4753.480233821668,6711.0,15900.0,8221.166666666666,4763.45691348902,1390.0,15900.0,8795.75,3432.1008706569105,1390.0,15900.0,-7444.0,-41.68206506523322,8899.0,587.0052770448549,-6706.0,-42.17610062893081,7804.0,561.4388489208634,1.1326808047852093,1221.0,1005.2057632000001,109332.8,5.553719008264463,0.10078955954323002,0,-2.045076721292509,0,-1.791005530205267,20243,80640
2018,2,Middle East,Model Y,2362.0,2372.0,90827.67,75,412,145.97,Interpolated (Month),12448,2018-02-01,1,32,5,0,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,10415.0,17859.0,6795.0,6620.0,9194.0,15900.0,6711.0,6558.0,10215.333333333334,7745.430416273403,2372.0,17859.0,7596.166666666667,5985.427016234239,1516.0,17859.0,8986.833333333334,4448.879446931923,1516.0,17859.0,9152.0,6769.097724217015,2362.0,15900.0,7019.166666666667,5239.913373965849,1390.0,15900.0,8311.0,3905.3046441521974,1390.0,15900.0,-8043.0,-77.225156024964,-4248.0,-64.16918429003022,-6832.0,-74.3093321731564,-4196.0,-63.982921622445865,1.003808717731697,10.0,214.53495654,90827.67,5.421052631578948,0.06177316969953449,0,-0.3554309095973077,0,-0.32133231544225593,20181,30900
2017,4,North America,Model 3,9275.0,9821.0,102798.55,82,488,678.93,Estimated (Region),14411,2017-04-01,2,91,13,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,2372.0,10415.0,17859.0,6795.0,2362.0,9194.0,15900.0,6711.0,7536.0,4482.006358763873,2372.0,10415.0,8980.333333333334,5207.929249391418,2372.0,17859.0,8883.416666666666,4410.514182729781,1516.0,17859.0,6943.666666666667,3968.0464126989896,2362.0,9275.0,8333.333333333334,4479.341990367152,2362.0,15900.0,8260.583333333334,3887.0704196052407,1390.0,15900.0,7449.0,314.03878583473863,3026.0,44.53274466519499,6913.0,292.67569856054195,2564.0,38.20593056176427,1.058753773178094,546.0,953.45655125,102798.55,5.879518072289157,0.07319210866752911,1,3.9126394185970264,1,3.6698503073369833,20172,40016
2019,3,Middle East,Cybertruck,2562.0,2597.0,61301.34,60,358,137.58,Estimated (Region),9450,2019-03-01,1,60,9,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,9821.0,2372.0,10415.0,17859.0,9275.0,2362.0,9194.0,15900.0,4930.0,4237.223973310797,2372.0,9821.0,8309.833333333334,5798.120123511299,2372.0,17859.0,8043.0,4578.53873076234,1516.0,17859.0,4733.0,3934.758315322556,2362.0,9275.0,7667.333333333333,5056.039306281772,2362.0,15900.0,7512.5,4058.8038206528204,1390.0,15900.0,-7224.0,-73.55666429080541,-15262.0,-85.4583123355171,-6713.0,-72.37735849056604,-13338.0,-83.88679245283019,1.0132657042528288,35.0,157.05403307999998,61301.34,5.868852459016393,0.05367928209129926,0,-3.875954501255441,0,-3.6505305705110795,20191,21480
2025,2,Europe,Model 3,9545.0,10518.0,112809.79,75,417,597.04,Interpolated (Month),6004,2025-02-01,1,32,5,0,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,2597.0,9821.0,2372.0,10415.0,2562.0,9275.0,2362.0,9194.0,7645.333333333333,4385.852748706131,2597.0,10518.0,8930.333333333334,5802.7949013097705,2372.0,17859.0,8023.166666666667,4566.217070325636,1516.0,17859.0,7127.333333333333,3955.9987782269745,2562.0,9545.0,8139.666666666667,5081.144228091379,2362.0,15900.0,7462.083333333333,4026.6941202280655,1390.0,15900.0,7921.0,305.00577589526375,103.0,0.9889582333173275,6983.0,272.56049960967994,351.0,3.817707200348064,1.1018227529855438,973.0,1076.76944555,112809.79,5.4868421052631575,0.0625434737062644,1,3.7856244018606917,1,3.4493785810024598,20251,31275
2019,2,North America,Model Y,9051.0,9471.0,64125.65,100,595,807.8,Estimated (Region),12124,2019-02-01,1,32,5,0,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,10518.0,2597.0,9821.0,2372.0,9545.0,2562.0,9275.0,2362.0,7528.666666666667,4302.912308348048,2597.0,10518.0,7532.333333333333,3929.553443671012,2372.0,10518.0,8195.416666666666,4579.70359220159,1516.0,17859.0,7052.666666666667,3896.867246049487,2562.0,9545.0,6998.166666666667,3517.9469817872705,2362.0,9545.0,7624.916666666667,4050.02934800446,1390.0,15900.0,-1047.0,-9.95436394751854,7099.0,299.283305227656,-494.0,-5.17548454688318,6689.0,283.1922099915326,1.0462881131241715,420.0,580.40125815,64125.65,5.891089108910891,0.08923994697304463,0,-3.149601398427823,0,-2.777359841565631,20191,59500
2024,11,North America,Model S,10629.0,11030.0,116842.28,60,344,548.46,Estimated (Region),6980,2024-11-01,4,306,44,0,0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,9471.0,10518.0,2597.0,9821.0,9051.0,9545.0,2562.0,9275.0,10339.666666666666,794.6523348818522,9471.0,11030.0,7634.833333333333,4026.606979414145,2372.0,11030.0,8309.583333333334,4636.260100522498,1516.0,17859.0,9741.666666666666,807.1736698711723,9051.0,10629.0,7237.333333333333,3738.9254427798105,2362.0,10629.0,7729.25,4114.875566990894,1390.0,15900.0,1559.0,16.46077499736036,1209.0,12.31035536096121,1578.0,17.43453762015248,1354.0,14.598382749326145,1.0376293508936971,401.0,1241.91659412,116842.28,5.639344262295082,0.05159548447789276,1,0.264151389448789,1,0.2261002216703566,20244,20640
2015,9,Europe,Model S,1706.0,1801.0,68952.13,100,582,148.93,Estimated (Region),7904,2015-09-01,3,244,36,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,11030.0,9471.0,10518.0,2597.0,10629.0,9051.0,9545.0,2562.0,7434.0,4940.206169786823,1801.0,11030.0,7539.666666666667,4179.705141115423,1801.0,11030.0,7567.916666666667,4921.990865831956,1516.0,17859.0,7128.666666666667,4761.9855452671545,1706.0,10629.0,7128.0,3915.427639479437,1706.0,10629.0,7073.583333333333,4410.440741907699,1390.0,15900.0,-9229.0,-83.67180417044425,-796.0,-30.650750866384293,-8923.0,-83.94957192586321,-856.0,-33.41139734582358,1.0550673696543644,95.0,117.63233378,68952.13,5.762376237623762,0.08724663151728178,0,-1.001325791678046,0,-1.0138410954601569,20153,58200
2016,1,Europe,Model Y,15269.0,16304.0,95050.44,82,472,1081.05,Estimated (Region),11779,2016-01-01,1,1,53,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,1801.0,11030.0,9471.0,10518.0,1706.0,10629.0,9051.0,9545.0,9711.666666666666,7340.827905170721,1801.0,16304.0,8620.166666666666,5512.782434185723,1801.0,16304.0,8800.25,5116.423166893764,1801.0,17859.0,9201.333333333334,6893.287773866205,1706.0,15269.0,8127.0,5144.53368149142,1706.0,15269.0,8230.166666666666,4600.211236915409,1706.0,15900.0,14503.0,805.2748473070517,5786.0,55.010458262026994,13563.0,795.0175849941382,5724.0,59.96856993190151,1.0677144728225278,1035.0,1451.3251683600001,95050.44,5.686746987951807,0.07079567779960708,1,8.88946651477496,1,8.789671569200015,20161,38704
2020,7,Asia,Model 3,4471.0,4759.0,82949.42,100,557,373.55,Interpolated (Month),3372,2020-07-01,3,183,27,0,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,16304.0,1801.0,11030.0,9471.0,15269.0,1706.0,10629.0,9051.0,7621.333333333333,7663.482650422921,1801.0,16304.0,8980.5,5095.19148806009,1801.0,16304.0,8645.166666666666,5215.7562658009965,1801.0,17859.0,7148.666666666667,7167.019347911189,1706.0,15269.0,8445.166666666666,4777.465119356329,1706.0,15269.0,8056.25,4707.379180605743,1706.0,15900.0,-11545.0,-70.81084396467125,-4712.0,-49.75187414211805,-10798.0,-70.71844914532713,-4580.0,-50.602143409568,1.0641771019677997,288.0,370.86685682,82949.42,5.514851485148514,0.08353085867620752,0,-8.76085691271723,0,-8.657360341394654,20203,55700
2016,11,Europe,Model 3,9605.0,10521.0,113930.09,100,580,835.63,Estimated (Region),13484,2016-11-01,4,306,44,0,0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,4759.0,16304.0,1801.0,11030.0,4471.0,15269.0,1706.0,10629.0,10528.0,5772.503183195298,4759.0,16304.0,8981.0,5095.372685093799,1801.0,16304.0,8955.666666666666,5206.499073855728,1801.0,17859.0,9781.666666666666,5401.167404675891,4471.0,15269.0,8455.166666666666,4780.28963208992,1706.0,15269.0,8297.416666666666,4706.326485957451,1706.0,15900.0,5762.0,121.0758562723261,-509.0,-4.614687216681778,5134.0,114.82889733840302,-1024.0,-9.634020133596765,1.0952529668956903,916.0,1094.29851445,113930.09,5.742574257425742,0.08699042265250885,1,1.9188670023699737,1,1.8554734648373015,20164,58000
2023,4,North America,Model S,7838.0,8024.0,63696.64,120,718,844.15,Official (Quarter),4837,2023-04-01,2,91,13,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,10521.0,4759.0,16304.0,1801.0,9605.0,4471.0,15269.0,1706.0,7768.0,2889.517779837979,4759.0,10521.0,8739.833333333334,5101.781940328954,1801.0,16304.0,8136.083333333333,4387.192257186258,1801.0,16304.0,7304.666666666667,2608.222063654343,4471.0,9605.0,8253.0,4775.698776095461,1706.0,15269.0,7625.583333333333,4052.385031925047,1706.0,15269.0,-2497.0,-23.733485410132115,6223.0,345.5302609661299,-1767.0,-18.396668401874027,6132.0,359.43728018757326,1.0235999489730834,186.0,499.25426432,63696.64,5.933884297520661,0.10768592932772036,0,-1.4480934168245823,0,-1.3322556574027704,20232,86160
2018,7,Middle East,Model Y,12748.0,13681.0,59322.75,75,422,806.95,Estimated (Region),8029,2018-07-01,3,182,26,0,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,8024.0,10521.0,4759.0,16304.0,7838.0,9605.0,4471.0,15269.0,10742.0,2834.9679010528234,8024.0,13681.0,9181.666666666666,5443.158262136666,1801.0,16304.0,8408.25,4635.689202951763,1801.0,16304.0,10063.666666666666,2486.9270864529376,7838.0,12748.0,8606.166666666666,5056.634905415498,1706.0,15269.0,7921.75,4299.753843377175,1706.0,15269.0,5657.0,70.50099700897307,-2623.0,-16.08807654563298,4910.0,62.643531513141106,-2521.0,-16.51057698605016,1.073103772844929,933.0,756.246417,59322.75,5.552631578947368,0.06329516040473764,1,0.9423448241910519,1,0.8104019991501513,20183,31650
2020,8,Middle East,Model Y,11561.0,12051.0,82260.81,75,437,757.82,Estimated (Region),4946,2020-08-01,3,214,31,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13681.0,8024.0,10521.0,4759.0,12748.0,7838.0,9605.0,4471.0,11252.0,2911.9088241220497,8024.0,13681.0,10890.0,4108.24234922916,4759.0,16304.0,9214.833333333334,4321.322942074213,1801.0,16304.0,10715.666666666666,2561.828708819794,7838.0,12748.0,10248.666666666666,3815.2243795963873,4471.0,15269.0,8688.333333333334,4029.981216589094,1706.0,15269.0,-1630.0,-11.914333747533078,7292.0,153.22546753519646,-1187.0,-9.311264512080331,7090.0,158.57749944084097,1.0422937208095486,490.0,951.0172244099999,82260.81,5.75,0.06554402352534164,0,-0.8241533075650616,0,-0.7195479602522143,20203,32775
2023,8,North America,Cybertruck,1037.5500000000002,1100.8300000000002,105551.38,60,338,77.39880000000001,Official (Quarter),9681,2023-08-01,3,213,31,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,12051.0,13681.0,8024.0,10521.0,11561.0,12748.0,7838.0,9605.0,8944.276666666667,6841.342463992952,1100.8300000000002,13681.0,8356.138333333334,4740.928171024813,1100.8300000000002,13681.0,8488.1525,4904.033435762333,1100.8300000000002,16304.0,8448.85,6445.755814293618,1037.5500000000002,12748.0,7876.758333333332,4442.182210402483,1037.5500000000002,12748.0,8001.879166666667,4584.399540609001,1037.5500000000002,15269.0,-10950.17,-90.86523939921997,-9420.17,-89.53683109970535,-10523.45,-91.02543032609636,-8567.45,-89.19781363872983,1.0599682249289875,63.27999999999997,109.51483431900002,105551.38,5.540983606557377,0.07452582928120938,0,-0.789509056516869,0,-0.8171416581401603,20233,20280
2022,10,Asia,Model Y,9878.0,10484.0,112678.89,75,418,619.35,Interpolated (Month),14946,2022-10-01,4,274,39,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,1100.8300000000002,12051.0,13681.0,8024.0,1037.5500000000002,11561.0,12748.0,7838.0,7878.610000000001,5921.790147100774,1100.8300000000002,12051.0,9310.305,4438.643633605877,1100.8300000000002,13681.0,9145.4025,4559.096621489279,1100.8300000000002,16304.0,7492.183333333333,5652.861297682202,1037.5500000000002,11561.0,8777.925000000001,4152.061756976858,1037.5500000000002,12748.0,8611.545833333334,4270.94979140041,1037.5500000000002,15269.0,9383.17,852.3723009002297,2460.0,30.6580259222333,8840.45,852.0505035901882,2040.0,26.02704771625415,1.0612410162971961,606.0,1113.0420754200002,112678.89,5.5,0.06269359246887336,1,9.432375402994495,1,9.430759339162845,20224,31350
2015,5,Middle East,Model X,8123.0,9304.0,108948.32,120,710,865.1,Interpolated (Month),8624,2015-05-01,2,121,18,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,10484.0,1100.8300000000002,12051.0,13681.0,9878.0,1037.5500000000002,11561.0,12748.0,6962.943333333334,5110.907898762521,1100.8300000000002,10484.0,9107.471666666666,4399.89081078345,1100.8300000000002,13681.0,9044.235833333334,4539.296050565661,1100.8300000000002,16304.0,6346.183333333333,4680.405660926553,1037.5500000000002,9878.0,8530.925000000001,4137.073938637031,1037.5500000000002,12748.0,8493.045833333334,4262.414666459029,1037.5500000000002,15269.0,-1180.0,-11.255246089278902,-4377.0,-31.993275345369486,-1755.0,-17.76675440372545,-4625.0,-36.28020081581425,1.1452486459871984,1181.0,884.98720336,108948.32,5.867768595041323,0.10648695224027573,0,-8.636275469895086,0,-8.698172579939136,20152,85200
2023,5,North America,Model 3,2375.0,2638.0,99415.56,100,576,205.2,Estimated (Region),11146,2023-05-01,2,121,18,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,9304.0,10484.0,1100.8300000000002,12051.0,8123.0,9878.0,1037.5500000000002,11561.0,7475.333333333333,4230.596333063831,2638.0,10484.0,8209.805,5150.5439685677875,1100.8300000000002,13681.0,8474.819166666666,4895.491439686582,1100.8300000000002,16304.0,6792.0,3924.592080713611,2375.0,9878.0,7620.425,4858.355893072222,1037.5500000000002,12748.0,7936.712500000001,4604.889272290621,1037.5500000000002,15269.0,-6666.0,-71.64660361134996,-9413.0,-78.10970043979752,-5748.0,-70.76203373138003,-9186.0,-79.45679439494853,1.1102693602693603,263.0,236.111955,99415.56,5.702970297029703,0.08636363636363636,0,-0.6039135752207105,0,-0.5299527932765459,20232,57600
2018,5,Europe,Model S,6070.0,6166.0,90991.14,120,692,630.07,Interpolated (Month),5804,2018-05-01,2,121,18,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,2638.0,9304.0,10484.0,1100.8300000000002,2375.0,8123.0,9878.0,1037.5500000000002,6036.0,3334.900898077749,2638.0,9304.0,6957.305,4415.226891355648,1100.8300000000002,12051.0,8069.485833333333,4865.970484501996,1100.8300000000002,16304.0,5522.666666666667,2912.826176299116,2375.0,8123.0,6507.425,4164.067439865668,1037.5500000000002,11561.0,7556.795833333334,4550.316880097443,1037.5500000000002,15269.0,3528.0,133.737680060652,5065.17,460.12281642033736,3695.0,155.57894736842104,5032.45,485.03204664835414,1.0156481633997694,96.0,552.3162198,90991.14,5.7190082644628095,0.10378356119255477,1,2.05384283672002,1,2.2634098109980108,20182,83040
2018,1,Middle East,Model X,10681.0,11741.0,55376.21,82,465,745.0,Official (Quarter),9607,2018-01-01,1,1,1,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,6166.0,2638.0,9304.0,10484.0,6070.0,2375.0,8123.0,9878.0,6848.333333333333,4589.698937112665,2638.0,11741.0,6905.638333333333,4344.954198701838,1100.8300000000002,11741.0,8897.819166666666,4536.78725548148,1100.8300000000002,16304.0,6375.333333333333,4161.40965699525,2375.0,10681.0,6360.758333333334,3961.018292108239,1037.5500000000002,10681.0,8304.7125,4227.3515081778505,1037.5500000000002,15269.0,5575.0,90.41518001946156,1257.0,11.989698588325059,4611.0,75.96375617792421,803.0,8.129175946547896,1.099138738064033,1060.0,591.47329901,55376.21,5.602409638554217,0.06974349372776634,1,-0.4332250004119045,1,-0.7961519119049683,20181,38130
2025,9,North America,Model X,15736.0,16269.0,95948.92,100,558,1317.1,Interpolated (Month),3671,2025-09-01,3,244,36,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,11741.0,6166.0,2638.0,9304.0,10681.0,6070.0,2375.0,8123.0,11392.0,5060.533865117381,6166.0,16269.0,9433.666666666666,4690.934093191529,2638.0,16269.0,8894.9025,4531.601311144422,1100.8300000000002,16269.0,10829.0,4834.699266758995,6070.0,15736.0,8810.5,4516.625587759047,2375.0,15736.0,8343.629166666668,4298.837770546991,1037.5500000000002,15736.0,4528.0,38.565709905459514,6965.0,74.86027515047292,5055.0,47.327029304372246,7613.0,93.72153145389635,1.033805680879456,533.0,1509.8522051199998,95948.92,5.524752475247524,0.08369447798182626,1,-0.5184947011400205,1,-0.28636726873551965,20253,55800
2022,3,Europe,Model X,1037.5500000000002,1100.8300000000002,64315.3,75,425,77.39880000000001,Official (Quarter),8638,2022-03-01,1,60,9,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,16269.0,11741.0,6166.0,2638.0,15736.0,10681.0,6070.0,2375.0,9703.61,7786.627241386339,1100.8300000000002,16269.0,7869.805,5721.595935763905,1100.8300000000002,16269.0,8590.055,4939.784753697631,1100.8300000000002,16269.0,9151.516666666666,7467.63667774707,1037.5500000000002,15736.0,7337.091666666666,5445.238952554443,1037.5500000000002,15736.0,8057.508333333334,4677.598670104247,1037.5500000000002,15736.0,-15168.17,-93.23357305304567,-1537.1699999999998,-58.27028051554207,-14698.45,-93.40652008134215,-1337.4499999999998,-56.31368421052632,1.0599682249289875,63.27999999999997,66.73033951500001,64315.3,5.592105263157895,0.07452582928120938,0,-1.3179928295850518,0,-1.4073354938571438,20221,31875
2023,12,Europe,Model Y,9107.0,10401.0,73961.51,60,343,468.56,Official (Quarter),11485,2023-12-01,4,335,48,0,0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1100.8300000000002,16269.0,11741.0,6166.0,1037.5500000000002,15736.0,10681.0,6070.0,9256.943333333335,7648.528912780102,1100.8300000000002,16269.0,8052.638333333333,5793.664900977333,1100.8300000000002,16269.0,8580.055,4935.640151365641,1100.8300000000002,16269.0,8626.85,7360.9792906582725,1037.5500000000002,15736.0,7501.091666666667,5488.290878808833,1037.5500000000002,15736.0,8016.008333333334,4664.812748889003,1037.5500000000002,15736.0,9300.17,844.8325354505237,4235.0,68.68310087577036,8069.45,777.7408317671435,3037.0,50.032948929159794,1.1419631093544138,1294.0,673.56747157,73961.51,5.622950819672131,0.051444883618796663,1,9.380661085035694,1,8.711473518484857,20234,20580
2015,6,North America,Model X,11329.0,12213.0,104062.29,82,472,802.09,Estimated (Region),13226,2015-06-01,2,152,23,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,10401.0,1100.8300000000002,16269.0,11741.0,9107.0,1037.5500000000002,15736.0,10681.0,7904.943333333334,5961.778651512746,1100.8300000000002,12213.0,9648.471666666666,5301.753703711313,1100.8300000000002,16269.0,8929.138333333334,5039.775994915269,1100.8300000000002,16269.0,7157.849999999999,5415.521680087707,1037.5500000000002,11329.0,8993.425000000001,5012.392594734553,1037.5500000000002,15736.0,8306.925000000001,4760.575734256444,1037.5500000000002,15736.0,1812.0,17.421401788289593,472.0,4.020100502512558,2222.0,24.398814099044696,648.0,6.066847673438813,1.0779346866725508,884.0,1178.9216834099998,104062.29,5.686746987951807,0.07079346866725508,1,-8.27411133662234,1,-7.5334201766809885,20152,38704
2016,10,Asia,Cybertruck,8282.0,9488.0,73194.29,100,574,713.08,Official (Quarter),5353,2016-10-01,4,275,39,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,12213.0,10401.0,1100.8300000000002,16269.0,11329.0,9107.0,1037.5500000000002,15736.0,10700.666666666666,1386.9954337823813,9488.0,12213.0,10202.138333333334,5031.934483955113,1100.8300000000002,16269.0,8579.721666666666,4820.974965975298,1100.8300000000002,16269.0,9572.666666666666,1575.971552196711,8282.0,11329.0,9362.091666666667,4832.4862907634315,1037.5500000000002,15736.0,7934.758333333334,4551.815544914432,1037.5500000000002,15736.0,-2725.0,-22.31229018259232,-6781.0,-41.68049665007069,-3047.0,-26.895577720893282,-7454.0,-47.36908998474835,1.1454786912954245,1206.0,606.1951097799999,73194.29,5.683168316831683,0.08608958106966076,0,-0.3973369197088191,0,-0.5129439181993798,20164,57400
